id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,business_hours,attributes
6o9tDIhgEX-_lVNfKcYrmg,manresa-bread-palo-alto,Manresa Bread,https://s3-media2.fl.yelpcdn.com/bphoto/XVHLxLtNqrbshCppxC_F_A/o.jpg,False,https://www.yelp.com/biz/manresa-bread-palo-alto?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,121,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.4,"{'latitude': 37.43822426074637, 'longitude': -122.158657826101}",[],,"{'address1': '855 El Camino Real', 'address2': 'Ste 138', 'address3': '', 'city': 'Palo Alto', 'zip_code': '94301', 'country': 'US', 'state': 'CA', 'display_address': ['855 El Camino Real', 'Ste 138', 'Palo Alto, CA 94301']}",,,1346.6954087318713,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
rRK_fof4VxtNB6_keG70OA,gochi-mountain-view-mountain-view-2,Gochi - Mountain View,https://s3-media3.fl.yelpcdn.com/bphoto/TfoyAl-LHsTsrBrx_04Eaw/o.jpg,False,https://www.yelp.com/biz/gochi-mountain-view-mountain-view-2?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,609,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.1,"{'latitude': 37.39337257629245, 'longitude': -122.09812220285534}","['delivery', 'restaurant_reservation', 'pickup']",$$$,"{'address1': '1943 W El Camino Real', 'address2': '', 'address3': '', 'city': 'Mountain View', 'zip_code': '94040', 'country': 'US', 'state': 'CA', 'display_address': ['1943 W El Camino Real', 'Mountain View, CA 94040']}",+16509658301,(650) 965-8301,6152.622531502005,"[{'open': [{'is_overnight': False, 'start': '1730', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1330', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1330', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1330', 'day': 4}, {'is_overnight': False, 'start': '1730', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1330', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2030', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://www.gochifusiontapas.com/regular-menu-mountain-view-gochi-fusion-tapas/', 'open24_hours': None, 'waitlist_reservation': True}"
7NDDsShTwp-qvrtc6mTRNg,hiroshi-los-altos-5,Hiroshi,https://s3-media2.fl.yelpcdn.com/bphoto/JwluuZBjo4TEhBamMWQddA/o.jpg,False,https://www.yelp.com/biz/hiroshi-los-altos-5?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,66,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 37.3782622855864, 'longitude': -122.117122784257}",[],$$$$,"{'address1': '328 Main St', 'address2': '', 'address3': None, 'city': 'Los Altos', 'zip_code': '94022', 'country': 'US', 'state': 'CA', 'display_address': ['328 Main St', 'Los Altos, CA 94022']}",+16503328332,(650) 332-8332,6744.655678252758,"[{'open': [{'is_overnight': False, 'start': '1730', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1730', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1730', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': True}"
CqhsQXr3eM3fPBr-VGMaag,kitchen-at-palo-alto-palo-alto,Kitchen at Palo Alto,https://s3-media3.fl.yelpcdn.com/bphoto/bFHBUACBgo4wh7_2FrEU6A/o.jpg,False,https://www.yelp.com/biz/kitchen-at-palo-alto-palo-alto?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,7,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.9,"{'latitude': 37.409234, 'longitude': -122.123185}",['delivery'],,"{'address1': '4216 El Camino Real', 'address2': '', 'address3': None, 'city': 'Palo Alto', 'zip_code': '94306', 'country': 'US', 'state': 'CA', 'display_address': ['4216 El Camino Real', 'Palo Alto, CA 94306']}",+16508430795,(650) 843-0795,3402.7393568057096,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '0930', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '0930', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '0930', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '0930', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '0930', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1000', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '1000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://paloalto.thekitchenandbar.com/menu#dinnermenu', 'open24_hours': None, 'waitlist_reservation': None}"
BqPmqC1Wa2YsW4lVcQKuVQ,california-cafe-palo-alto-2,California Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/eAxF_ydOSLZVS0qQA9ygtg/o.jpg,False,https://www.yelp.com/biz/california-cafe-palo-alto-2?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,10,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.1,"{'latitude': 37.42725073708312, 'longitude': -122.14425075080337}",[],,"{'address1': '320 California Ave', 'address2': None, 'address3': '', 'city': 'Palo Alto', 'zip_code': '94301', 'country': 'US', 'state': 'CA', 'display_address': ['320 California Ave', 'Palo Alto, CA 94301']}",+16506133844,(650) 613-3844,868.3501403667121,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
Tuq1Ht5QoISVViAlAnyrZg,cafe-borrone-menlo-park,Cafe Borrone,https://s3-media3.fl.yelpcdn.com/bphoto/yVuB0v5CaiK3lKDsdWkLXg/o.jpg,False,https://www.yelp.com/biz/cafe-borrone-menlo-park?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,2063,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.9,"{'latitude': 37.453665, 'longitude': -122.18202}",['delivery'],$$,"{'address1': '1010 El Camino Real', 'address2': '', 'address3': '', 'city': 'Menlo Park', 'zip_code': '94025', 'country': 'US', 'state': 'CA', 'display_address': ['1010 El Camino Real', 'Menlo Park, CA 94025']}",+16503270830,(650) 327-0830,3941.5709975214772,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'http://www.cafeborrone.com/food', 'open24_hours': False, 'waitlist_reservation': None}"
upsl_e4D9mfi8wLU2ny1iw,slice-house-by-tony-gemignani-mountain-view,Slice House by Tony Gemignani,https://s3-media3.fl.yelpcdn.com/bphoto/7INvvcXczEuDcMQxAiMIQQ/o.jpg,False,https://www.yelp.com/biz/slice-house-by-tony-gemignani-mountain-view?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,154,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'italian', 'title': 'Italian'}]",4.4,"{'latitude': 37.404463, 'longitude': -122.110117}",[],$,"{'address1': '2565 California St', 'address2': 'St 501', 'address3': None, 'city': 'Mountain View', 'zip_code': '94040', 'country': 'US', 'state': 'CA', 'display_address': ['2565 California St', 'St 501', 'Mountain View, CA 94040']}",+16509667772,(650) 966-7772,4535.229008320771,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://locations.slicehouse.com/us/california/mountain-view/2565-california-street', 'open24_hours': None, 'waitlist_reservation': None}"
hqDNj5nNbIJvPoGkMO6aQw,callao-peruvian-restaurant-los-altos,Callao Peruvian Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/sEAPLvmKD2OiRjDnahGQyw/o.jpg,False,https://www.yelp.com/biz/callao-peruvian-restaurant-los-altos?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,32,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",4.3,"{'latitude': 37.37576104131034, 'longitude': -122.11645055562256}",[],,"{'address1': '376 1st St', 'address2': '', 'address3': None, 'city': 'Los Altos', 'zip_code': '94022', 'country': 'US', 'state': 'CA', 'display_address': ['376 1st St', 'Los Altos, CA 94022']}",+16509170300,(650) 917-0300,7026.05986092096,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.callaoperuviancuisine.com/menu', 'open24_hours': None, 'waitlist_reservation': None}"
-15sbW3mr5of_whOuYXLQg,bazille-palo-alto-5,Bazille,https://s3-media2.fl.yelpcdn.com/bphoto/RSQl8WD5_7opjzmFDiMx-Q/o.jpg,False,https://www.yelp.com/biz/bazille-palo-alto-5?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,61,"[{'alias': 'newamerican', 'title': 'New American'}]",3.5,"{'latitude': 37.43910089110966, 'longitude': -122.17352628707886}",['delivery'],$$,"{'address1': '550 Stanford Shopping Ctr', 'address2': '', 'address3': None, 'city': 'Palo Alto', 'zip_code': '94304', 'country': 'US', 'state': 'CA', 'display_address': ['550 Stanford Shopping Ctr', 'Palo Alto, CA 94304']}",+16506882614,(650) 688-2614,2650.9767129340225,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1800', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://n.nordstrommedia.com/it/d65b2767-f6cd-428b-abff-8b6abbc6edb1.pdf', 'open24_hours': None, 'waitlist_reservation': None}"
dBsfy1YkK3wGW-pXsDdeAA,tacolicious-palo-alto,Tacolicious,https://s3-media3.fl.yelpcdn.com/bphoto/wHmrBL41PG_9YRa8QRNxPQ/o.jpg,False,https://www.yelp.com/biz/tacolicious-palo-alto?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,980,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'tacos', 'title': 'Tacos'}]",3.4,"{'latitude': 37.4433231, 'longitude': -122.161}","['delivery', 'pickup']",$$,"{'address1': '632 Emerson St', 'address2': '', 'address3': '', 'city': 'Palo Alto', 'zip_code': '94301', 'country': 'US', 'state': 'CA', 'display_address': ['632 Emerson St', 'Palo Alto, CA 94301']}",+16505467928,(650) 546-7928,1764.8522853998409,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.tacolicious.com/menu/eat/', 'open24_hours': None, 'waitlist_reservation': True}"
0dUsefIlS7tTsXBP23VKTg,mrs-khan-uyghur-cuisine-menlo-park-2,Mrs Khan Uyghur Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/XMG3yUXjSm131m6EPRtUTg/o.jpg,False,https://www.yelp.com/biz/mrs-khan-uyghur-cuisine-menlo-park-2?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,149,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'turkish', 'title': 'Turkish'}]",4.3,"{'latitude': 37.4521, 'longitude': -122.184516}","['restaurant_reservation', 'pickup', 'delivery']",,"{'address1': '712 Santa Cruz Ave', 'address2': '', 'address3': None, 'city': 'Menlo Park', 'zip_code': '94025', 'country': 'US', 'state': 'CA', 'display_address': ['712 Santa Cruz Ave', 'Menlo Park, CA 94025']}",+16507526460,(650) 752-6460,4055.0981345105397,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 6}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://www.mrskhanuyghur.com/menu', 'open24_hours': None, 'waitlist_reservation': True}"
WhetT_bgYk-82mB1zFw-OQ,mifen101-mountain-view,Mifen101,https://s3-media4.fl.yelpcdn.com/bphoto/XjcfHa4uFQeYk7MG9G8xxA/o.jpg,False,https://www.yelp.com/biz/mifen101-mountain-view?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,287,"[{'alias': 'soup', 'title': 'Soup'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.3,"{'latitude': 37.39394154301997, 'longitude': -122.079508}","['delivery', 'pickup']",$$,"{'address1': '841 Villa St', 'address2': None, 'address3': '', 'city': 'Mountain View', 'zip_code': '94041', 'country': 'US', 'state': 'CA', 'display_address': ['841 Villa St', 'Mountain View, CA 94041']}",+16502825333,(650) 282-5333,7299.20067952399,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
pFOfQ4NS38t5fDW3FI8RBg,thyme-palo-alto,Thyme,https://s3-media4.fl.yelpcdn.com/bphoto/ypvX1wplNBlKpkVphU9HMQ/o.jpg,False,https://www.yelp.com/biz/thyme-palo-alto?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,165,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 37.4473683604439, 'longitude': -122.15792991221}",['delivery'],$$$,"{'address1': '496 Hamilton Ave', 'address2': '', 'address3': '', 'city': 'Palo Alto', 'zip_code': '94301', 'country': 'US', 'state': 'CA', 'display_address': ['496 Hamilton Ave', 'Palo Alto, CA 94301']}",+16507046828,(650) 704-6828,1844.098824529386,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': '', 'open24_hours': None, 'waitlist_reservation': None}"
mJXwGg94TNSjKYskw6vUUQ,wagon-wheel-bbq-mountain-view,Wagon Wheel BBQ,https://s3-media2.fl.yelpcdn.com/bphoto/75aDkBV76PHr3MTm_NCnfA/o.jpg,False,https://www.yelp.com/biz/wagon-wheel-bbq-mountain-view?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,373,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'catering', 'title': 'Caterers'}]",4.3,"{'latitude': 37.40588, 'longitude': -122.06502}",[],$$,"{'address1': '861 Leong Dr', 'address2': None, 'address3': '', 'city': 'Mountain View', 'zip_code': '94043', 'country': 'US', 'state': 'CA', 'display_address': ['861 Leong Dr', 'Mountain View, CA 94043']}",+16509880400,(650) 988-0400,7676.22424391159,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.wwbbq.com/menu', 'open24_hours': None, 'waitlist_reservation': None}"
wh4GAufXSImi6e0ZuRYNzA,square-pie-guys-palo-alto-3,Square Pie Guys,https://s3-media1.fl.yelpcdn.com/bphoto/whPa9PNH2NojqBRzAs7y4A/o.jpg,False,https://www.yelp.com/biz/square-pie-guys-palo-alto-3?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,15,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.3,"{'latitude': 37.4267644, 'longitude': -122.14405487402205}",[],,"{'address1': '369 California Ave', 'address2': '', 'address3': 'Local Kitchens', 'city': 'Palo Alto', 'zip_code': '94306', 'country': 'US', 'state': 'CA', 'display_address': ['369 California Ave', 'Local Kitchens', 'Palo Alto, CA 94306']}",+14159928206,(415) 992-8206,922.0434706962756,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://order.localkitchens.com/store/paloalto/squarepieguys?utm_source=yelp&utm_medium=organic_listings&utm_campaign=menu_link', 'open24_hours': None, 'waitlist_reservation': None}"
pTFL-p-gqlHhUIpxAmu57Q,curry-pizza-house-palo-alto-5,Curry Pizza House,https://s3-media4.fl.yelpcdn.com/bphoto/aZ1-S4wJedcnZCTMkw1mRg/o.jpg,False,https://www.yelp.com/biz/curry-pizza-house-palo-alto-5?adjust_creative=T0nE3C9Bhi-6h61-ui1B4g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=T0nE3C9Bhi-6h61-ui1B4g,359,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'salad', 'title': 'Salad'}]",4.1,"{'latitude': 37.446138, 'longitude': -122.161164}","['delivery', 'pickup']",$$,"{'address1': '320 University Ave', 'address2': None, 'address3': '', 'city': 'Palo Alto', 'zip_code': '94301', 'country': 'US', 'state': 'CA', 'display_address': ['320 University Ave', 'Palo Alto, CA 94301']}",+16503196400,(650) 319-6400,1950.3343501393238,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.currypizzahouse.com/menu/', 'open24_hours': None, 'waitlist_reservation': True}"
